bl_code,name,quantity
EL0101010010A,EL0101010010A,124
EL0101011000A,EL0101011000A,60
EL0101010101A,EL0101010101A,65
EL0101010102A,EL0101010102A,63
EL0101011027A,EL0101011027A,76
EL0101011031A,EL0101011031A,95
EL010101S111A,EL010101S111A,58
EL0101010112A,EL0101010112A,66
EL0101011211A,EL0101011211A,57
EL0101011271A,EL0101011271A,57
EL0101010003A,EL0101010003A,238
EL0101010004A,EL0101010004A,214
EL0101010043A,EL0101010043A,67
EL0101010046A,EL0101010046A,106
EL0101010047A,EL0101010047A,102
EL0101010485A,EL0101010485A,106
EL0101010005A,EL0101010005A,211
EL0101010500A,EL0101010500A,141
EL0101010051A,EL0101010051A,91
EL0101010511A,EL0101010511A,132
EL0101010053A,EL0101010053A,65
EL0101010055A,EL0101010055A,65
EL0101010555A,EL0101010555A,69
EL0101010556A,EL0101010556A,91
EL0101010056A,EL0101010056A,97
EL0101010581A,EL0101010581A,97
EL0101010585A,EL0101010585A,99
EL0101010006A,EL0101010006A,120
EL0101010600A,EL0101010600A,137
EL0101010061A,EL0101010061A,83
EL0101010611A,EL0101010611A,142
EL0101010063A,EL0101010063A,51
EL0101010064A,EL0101010064A,59
EL0101010065A,EL0101010065A,48
EL0101010655A,EL0101010655A,104
EL0101010657A,EL0101010657A,83
EL0101010067A,EL0101010067A,99
EL0101010681A,EL0101010681A,88
EL0101010685A,EL0101010685A,98
EL0101010007A,EL0101010007A,120
EL0101010700A,EL0101010700A,132
EL0101010071A,EL0101010071A,66
EL0101010711A,EL0101010711A,123
EL0101010073A,EL0101010073A,31
EL0101010743A,EL0101010743A,58
EL0101010744A,EL0101010744A,82
EL0101010754A,EL0101010754A,96
EL0101010755A,EL0101010755A,91
EL0101010781A,EL0101010781A,62
EL0101010079A,EL0101010079A,110
EL0101010008A,EL0101010008A,132
EL0101010800A,EL0101010800A,59
EL0101010081A,EL0101010081A,75
EL0101010811A,EL0101010811A,124
EL0101010827A,EL0101010827A,68
EL0101010831A,EL0101010831A,64
EL0101010843A,EL0101010843A,53
EL0101010089A,EL0101010089A,106
EL0101010009A,EL0101010009A,130
EL0101010900A,EL0101010900A,62
EL0101010091A,EL0101010091A,89
EL0101010911A,EL0101010911A,156
EL0101010927A,EL0101010927A,82
EL0101010931A,EL0101010931A,80
EL0101010981A,EL0101010981A,112
EL0101010099A,EL0101010099A,116
EL5200300014,EL5200300014,0
EL5200300012,EL5200300012,0
EL5200300011,EL5200300011,0
EL5601010003,EL5601010003,0
EL5601010001,EL5601010001,0
EL0501030200A,EL0501030200A,594
EL0501020200A,EL0501020200A,60
EL0501021000B,EL0501021000B,30
EL0501031000B,EL0501031000B,249
EL0501040200A,EL0501040200A,1113
EL0501041000B,EL0501041000B,717
EL0501050200A,EL0501050200A,540
EL0501051000B,EL0501051000B,0
EL.TBOWL.01,EL.TBOWL.01,0
EL5100560006,EL5100560006,0
ELBLBWL-01,ELBLBWL-01,0
EL0703060015A,EL0703060015A,100
EL0703100250A,EL0703100250A,47
EL0703160750A,EL0703160750A,12
EL.PRIMA. BR.01,EL.PRIMA. BR.01,0
EL5903020000,EL5903020000,0
ELBLPRIMA-BR01,ELBLPRIMA-BR01,0
EL0703030015A,EL0703030015A,0
EL0703110250A,EL0703110250A,48
EL0703170750A,EL0703170750A,12
EL0803090056A,EL0803090056A,48
EL0803070125A,EL0803070125A,120
EL1003030015A,EL1003030015A,99
EL1003090150A,EL1003090150A,36
EL0703040015A,EL0703040015A,100
EL0703090250A,EL0703090250A,48
EL0703150750A,EL0703150750A,12
EL6089F290,EL6089F290,0
EL1003040015A,EL1003040015A,0
EL1003080150A,EL1003080150A,48
EL1003040010A,EL1003040010A,86
EL1003040150A,EL1003040150A,47
EL1003110015A,EL1003110015A,101
EL1003110200A,EL1003110200A,48
EL0803060125A,EL0803060125A,48
EL0703050015A,EL0703050015A,87
EL0703140250A,EL0703140250A,47
EL0703200750A,EL0703200750A,12
EL1003120010A,EL1003120010A,30
EL1003120150A,EL1003120150A,59
EL1003100015A,EL1003100015A,99
EL1003100200A,EL1003100200A,47
EL1003020015A,EL1003020015A,59
EL1003080250A,EL1003080250A,48
EL0703010015A,EL0703010015A,100
EL0703120250A,EL0703120250A,48
EL0703180750A,EL0703180750A,12
EL0703020015A,EL0703020015A,100
EL0703130250A,EL0703130250A,48
EL0703190750A,EL0703190750A,13
EL0803080056A,EL0803080056A,46
EL.PMAP.01,EL.PMAP.01,0
EL.PMAP.EL,EL.PMAP.EL,0
ELBLPMAP-01,ELBLPMAP-01,0
ELPMAP-EL,ELPMAP-EL,0
EL071701250A,EL071701250A,0
EL5917010002,EL5917010002,0
EL1017010015A,EL1017010015A,70
EL1017010100A,EL1017010100A,48
EL5917010004,EL5917010004,51
EL0817010010,EL0817010010,104
EL5566F252,EL5566F252,0
EL0717010015A,EL0717010015A,56
EL0717010250A,EL0717010250A,48
EL0717010750,EL0717010750,6
EL0817010120A,EL0817010120A,48
EL5964010004,EL5964010004,0
EL5964010002,EL5964010002,0
EL1064020250,EL1064020250,24
EL0764020250,EL0764020250,24
EL5364010000,EL5364010000,5
EL0701035000,EL0701035000,4
EL0701015000,EL0701015000,4
EL1518010005,EL1518010005,49
EL1518010050,EL1518010050,11
EL0718030010,EL0718030010,49
EL0718030250,EL0718030250,12
EL0718030750,EL0718030750,5
EL.SINS. BR.01,EL.SINS. BR.01,0
EL5900980002,EL5900980002,0
ELBLSINS-BR01,ELBLSINS-BR01,0
EL5618010000,EL5618010000,0
EL0718010010,EL0718010010,50
EL0718010250,EL0718010250,12
EL0718010750,EL0718010750,3
EL1018010010,EL1018010010,48
EL1018010250,EL1018010250,10
EL0718020010,EL0718020010,49
EL0718020250,EL0718020250,12
EL0718020750,EL0718020750,5
EL1118010010,EL1118010010,8
EL1118010200,EL1118010200,11
EL1018010100,EL1018010100,46
EL1018010200,EL1018010200,11
EL1023030100,EL1023030100,0
EL4459F155,EL4459F155,12
EL1523020125,EL1523020125,21
EL0723010250,EL0723010250,12
EL1523010125,EL1523010125,12
EL1023010250,EL1023010250,6
EL0723010300,EL0723010300,12
EL.TMR.01,EL.TMR.01,0
ELBLTMR-01,ELBLTMR-01,0
EL.TBRUSH.01,EL.TBRUSH.01,0
ELBLBRSH-01,ELBLBRSH-01,0
EL5100430001,EL5100430001,0
ELBLTEE-L01,ELBLTEE-L01,0
ELBLTEE-M01,ELBLTEE-M01,0
